draw,chain,player_id,serve_period,region,mu_x,mu_y,tau_x,tau_y,rho,alpha,court,strategy
586,3,7,2,2,6.6536385,0.62378154,1.2749837,0.69495598,-0.091641839,3.6317759,Deuce,T
587,3,7,2,2,5.9684478,0.82421803,1.6889351,0.60196222,0.12358309,3.9634889,Deuce,T
588,3,7,2,2,6.0510978,0.11918996,1.5010341,0.78932147,0.30221664,3.0640562,Deuce,T
589,3,7,2,2,5.9452929,0.76542032,1.2341099,0.60303209,-0.2537027,3.8359201,Deuce,T
590,3,7,2,2,4.9257837,0.62332458,1.3638192,0.6189407,-0.066333668,3.342,Deuce,T
591,3,7,2,2,6.1600655,0.54866943,1.5317252,0.56529929,-0.40250925,2.749428,Deuce,T
592,3,7,2,2,5.9890272,0.37359536,1.3206306,0.64504935,-0.095847016,3.9071558,Deuce,T
593,3,7,2,2,5.9096391,0.99110638,1.4862637,0.51290519,0.051073305,3.328331,Deuce,T
594,3,7,2,2,7.0187868,-0.02437228,1.3609071,0.67211648,-0.090592213,3.0390569,Deuce,T
595,3,7,2,2,5.6387011,0.54008812,1.5870878,0.76826752,-0.10384505,3.6377735,Deuce,T
596,3,7,2,2,5.6964226,0.79365437,1.4855501,0.68900736,-0.050877104,3.7655106,Deuce,T
597,3,7,2,2,5.2081365,0.39570239,1.3360452,0.74133456,0.23456472,3.1616618,Deuce,T
598,3,7,2,2,6.0966354,0.72083428,1.3929437,0.7285064,0.12443439,2.7670307,Deuce,T
599,3,7,2,2,5.4836758,0.23290381,1.932215,0.55588682,-0.40400521,3.3035606,Deuce,T
600,3,7,2,2,6.4170613,0.52229923,1.4389129,0.50982621,-0.064577549,3.8637596,Deuce,T
601,3,7,2,2,5.8796937,0.3117689,1.3157965,0.61940067,0.19611656,3.6021131,Deuce,T
602,3,7,2,2,5.4571309,0.50237506,1.3394157,0.52038669,-0.016313361,3.4797469,Deuce,T
603,3,7,2,2,6.0356428,0.29584888,1.4933542,0.72275857,-0.58095421,3.9164585,Deuce,T
604,3,7,2,2,5.96893,0.81498032,1.4883235,0.69289232,0.020798275,3.7389512,Deuce,T
605,3,7,2,2,5.6439735,0.33250017,1.2646724,0.68063916,0.19157485,3.3014892,Deuce,T
606,3,7,2,2,6.1223249,0.099799473,1.3910242,0.67542553,-0.49806911,3.2795358,Deuce,T
607,3,7,2,2,5.4295166,0.29824016,1.4328176,0.58972682,0.070433386,3.5974491,Deuce,T
608,3,7,2,2,5.0685949,1.1417102,1.5997899,0.70773729,-0.076671024,3.8370246,Deuce,T
609,3,7,2,2,6.022106,0.3199468,1.3006485,0.6043612,-0.3714925,3.9880699,Deuce,T
610,3,7,2,2,6.7087362,0.49395533,1.61612,0.61226159,-0.45707252,3.8910446,Deuce,T
611,3,7,2,2,5.6902145,0.69559514,1.2332566,0.64616244,-0.097223483,3.3692604,Deuce,T
612,3,7,2,2,5.5381942,0.81344895,1.4876255,0.87130752,-0.60212957,3.3337743,Deuce,T
613,3,7,2,2,5.9452955,0.61145437,1.5526393,0.56560457,0.11834643,3.7007876,Deuce,T
614,3,7,2,2,6.3610082,0.73876308,1.5441778,0.51947344,-0.13903691,3.9129649,Deuce,T
615,3,7,2,2,5.7260531,0.90075701,1.5064593,0.66061907,0.04549714,3.9224908,Deuce,T
616,3,7,2,2,5.0692572,0.52478069,1.1591668,0.5254251,-0.55611616,2.9738372,Deuce,T
617,3,7,2,2,6.1283798,0.68476265,1.451012,0.61759658,-0.3998676,3.4105472,Deuce,T
618,3,7,2,2,5.751141,0.51897839,1.3489234,0.72213977,-0.14420844,3.8829867,Deuce,T
619,3,7,2,2,5.2822623,0.26762609,1.4667407,0.64762404,-0.24509433,2.8988139,Deuce,T
620,3,7,2,2,6.4689539,1.1509871,1.0960676,0.52031699,-0.033791754,3.7249244,Deuce,T
621,3,7,2,2,4.8411255,0.70869242,1.8001857000000001,0.70931845,0.087575711,3.7200722,Deuce,T
622,3,7,2,2,6.082967,0.26006208,1.8885338,0.60485104,-0.10439377,3.569188,Deuce,T
623,3,7,2,2,4.3299685,0.51920075,1.5719173,0.64062637,-0.14844742,3.3519554,Deuce,T
624,3,7,2,2,5.2009933,0.45097759,1.8750718,0.61065113,-0.099465712,3.205616,Deuce,T
625,3,7,2,2,6.0118311,0.47591878,1.143979,0.59544601,-0.22719357,3.2565922,Deuce,T
626,3,7,2,2,5.9879124,0.42870811,1.3146204,0.74365358,-0.099981944,3.7093242,Deuce,T
627,3,7,2,2,6.3955563,0.57670531,1.2412985,0.55048856,-0.32665203,3.2258503,Deuce,T
628,3,7,2,2,5.7765662,0.57590706,1.3886784,0.63059025,-0.13828726,3.3320899,Deuce,T
629,3,7,2,2,5.7719878,0.61428057,1.1082857,0.61629561,-0.59909343,2.9395056,Deuce,T
630,3,7,2,2,4.549011,0.054248008,1.6257646,0.66214287,0.12046789,3.879794,Deuce,T
631,3,7,2,2,5.0808549,0.47494053,1.5848446,0.69021404,0.3318097,3.501747,Deuce,T
632,3,7,2,2,4.715018,0.72672914,1.4071091,0.64542898,-0.012478004,3.338392,Deuce,T
633,3,7,2,2,6.7282209,0.16004258,1.9750372,0.57226195,-0.32924975,3.6813417,Deuce,T
634,3,7,2,2,5.4877714,-0.02115683,1.2118415,0.85867373,-0.31884742,3.6715863,Deuce,T
635,3,7,2,2,6.0405024,0.33443262,1.4048589,0.53255145,0.019942976,3.7159657,Deuce,T
636,3,7,2,2,6.4377073,0.57683933,1.2110204,0.62765381,-0.18679416,3.9156274,Deuce,T
637,3,7,2,2,6.500183,0.32435654,1.2513493,0.73743302,-0.22721551,2.8968841,Deuce,T
638,3,7,2,2,7.0204381,0.93124631,1.8752335,0.77758867,0.37130487,3.6377314,Deuce,T
639,3,7,2,2,6.5604005,0.52411591,1.4190682,0.64939207,-0.50361601,3.4775713,Deuce,T
640,3,7,2,2,6.2885863,0.40051695,1.2228232,0.84524984,0.0076923409,3.7045369,Deuce,T
641,3,7,2,2,5.5094038,0.48074061,1.4199967,0.72243374,-0.31007985,3.3897241,Deuce,T
642,3,7,2,2,5.8085632,0.19511584,1.6484847,0.70077215,-0.26870591,3.1972682,Deuce,T
643,3,7,2,2,6.1302286,0.35050899,1.5480727,0.68114983,0.25578612,3.3270869,Deuce,T
644,3,7,2,2,5.7463455,0.19948031,1.5294633,0.78766572,-0.26120898,3.2150099,Deuce,T
645,3,7,2,2,5.2867279,0.56892772,1.6686827,0.68546282,-0.55544232,2.963495,Deuce,T
646,3,7,2,2,5.3230682,0.74803764,1.2427878,0.59134094,0.074931632,3.9890104,Deuce,T
647,3,7,2,2,6.2117534,1.126506,1.7828215,0.67644593,-0.23100517,2.8890166,Deuce,T
648,3,7,2,2,6.1585075,-0.011219189,0.99390634,0.66279675,-0.054438343,3.4811486,Deuce,T
649,3,7,2,2,6.1617618,-0.34415254,1.7278036,0.74442804,0.010958318,3.2557147,Deuce,T
650,3,7,2,2,5.5684176,0.31230073,1.3984972,0.62967861,-0.29087095,3.6026783,Deuce,T
651,3,7,2,2,6.2932049,0.025737937,1.5267425,0.71804579,-0.40309099,3.319767,Deuce,T
652,3,7,2,2,5.571441,0.67664675,1.2508115,0.57554402,-0.1008086,3.7663392,Deuce,T
653,3,7,2,2,6.633531,0.92479142,1.5820592,0.68712319,-0.10781491,3.1668346,Deuce,T
654,3,7,2,2,5.471325,0.92921776,1.2400708,0.58818489,-0.091641953,3.3208444,Deuce,T
655,3,7,2,2,6.1584517,0.51514099,1.3240531,0.60933971,-0.59003938,3.6874825,Deuce,T
656,3,7,2,2,5.9509899,0.037802759,1.3280557,0.71455357,-0.21243176,3.3710421,Deuce,T
657,3,7,2,2,5.1921862,0.34246655,1.6959566,0.81489248,-0.25324311,3.3654579,Deuce,T
658,3,7,2,2,5.7075923,0.60335607,1.3393,0.70470625,-0.15132447,3.9901637,Deuce,T
659,3,7,2,2,5.8387857,0.50212569,1.3458958,0.65099052,-0.0080325461,3.4869077,Deuce,T
660,3,7,2,2,4.8083043,0.31852093,1.1224826,0.71949146,0.010839401,3.3845014,Deuce,T
661,3,7,2,2,6.497132,0.81926621,1.280531,0.71659713,-0.027257189,3.8772958,Deuce,T
662,3,7,2,2,5.2398903,0.7479627,1.6650518,0.68185026,-0.12740103,2.9984103,Deuce,T
663,3,7,2,2,5.9288318,0.77564788,1.6987433,0.67372336,-0.038645006,3.2866672,Deuce,T
664,3,7,2,2,6.060053,0.5567945,1.2966778,0.53450047,-0.053084406,3.0889726,Deuce,T
665,3,7,2,2,6.202796,0.65161896,1.4306942,0.56853915,-0.38756929,3.1385572,Deuce,T
666,3,7,2,2,5.8332666,0.9395338,1.6019543,0.74518096,-0.16558891,2.980265,Deuce,T
667,3,7,2,2,5.7838203,0.53511392,1.3825193,0.7443891,0.027147713,3.247922,Deuce,T
668,3,7,2,2,5.8296059,0.4165731,1.3862751,0.59936392,0.02493203,3.5688093,Deuce,T
669,3,7,2,2,5.4903157,0.64384218,1.1071671,0.67552556,-0.28920951,2.9874863,Deuce,T
670,3,7,2,2,5.1915344,0.8237223,1.6723503,0.62228926,-0.057660973,2.7751596,Deuce,T
671,3,7,2,2,5.3546548,0.43335733,1.3387545,0.72428333,-0.10742538,3.3444715,Deuce,T
672,3,7,2,2,6.3137855,0.49034652,1.7069281,0.56273376,0.19495617,2.7140654,Deuce,T
673,3,7,2,2,6.7199864,0.68273768,1.1195255,0.56364755,0.003197361,3.364143,Deuce,T
674,3,7,2,2,5.8875854,0.45905511,1.7168092,0.66696371,-0.35476904,3.4577272,Deuce,T
675,3,7,2,2,6.4926646,0.49769828,1.0138316,0.74111817,-0.018707527,3.6514766,Deuce,T
676,3,7,2,2,5.1289162,0.40321402,1.0051402,0.65797914,0.038320463,2.6998,Deuce,T
677,3,7,2,2,5.6537686,0.56471383,1.5120632,0.63219653,-0.24865063,3.5724883,Deuce,T
678,3,7,2,2,6.4590778,0.76425795,1.4321332,0.72091424,0.082521326,3.4616315,Deuce,T
679,3,7,2,2,5.5088232,0.36916142,1.2258249,0.62927688,0.1898378,3.3802251,Deuce,T
680,3,7,2,2,5.7975747,0.97246861,1.672652,0.68665253,-0.1623722,3.4877371,Deuce,T
681,3,7,2,2,5.7339022,0.8367639,1.2789286,0.55854681,0.11147728,3.810087,Deuce,T
682,3,7,2,2,5.2038356,0.063547058,1.6072355,0.74123776,0.25479627,3.572231,Deuce,T
683,3,7,2,2,5.5314591,0.71678322,1.2950965,0.57772738,-0.80239111,3.7209388,Deuce,T
684,3,7,2,2,5.6500073,0.34300581,1.7480131,0.66570619,-0.14244329,3.2152607,Deuce,T
685,3,7,2,2,5.849582,0.90788786,1.3223508,0.77613084,-0.18072603,3.7532729,Deuce,T
686,3,7,2,2,5.2594872,0.18725495,1.8225186,0.66917879,-0.261475,3.5699618,Deuce,T
687,3,7,2,2,5.3318726,0.57493829,1.3381696,0.72490509,0.096458431,3.6663454,Deuce,T
688,3,7,2,2,4.8978313,0.48510903,1.2038445,0.6448647,-0.54403245,2.8652546,Deuce,T
689,3,7,2,2,5.8421639,0.66163263,1.6329878,0.73087109,-0.2214547,3.0652197,Deuce,T
690,3,7,2,2,6.013607,0.36389161,1.1166049,0.71172724,0.10842332,2.5750009,Deuce,T
691,3,7,2,2,6.0849999,0.33010769,1.5527333,0.56093217,-0.41879612,3.8629935,Deuce,T
692,3,7,2,2,6.5544426,0.59020326,1.2955455,0.59207003,-0.58559737,3.3353112,Deuce,T
693,3,7,2,2,5.2987135,0.44539989,1.1044503,0.674099,-0.042657375,3.4256776,Deuce,T
694,3,7,2,2,6.276627,0.28531813,1.6088145,0.60194491,-0.78436171,3.2178189,Deuce,T
695,3,7,2,2,5.2719302,0.49863017,1.1632061,0.5202353,-0.39380687,3.8536407,Deuce,T
696,3,7,2,2,5.8762645,0.33557006,1.2552364,0.53820152,0.056226356,3.6126556,Deuce,T
697,3,7,2,2,6.2925094,0.47535893,1.2583329,0.75370981,-0.35994694,3.9544181,Deuce,T
698,3,7,2,2,5.7819609,0.63783448,1.1686479,0.62599136,0.25027795,3.8632828,Deuce,T
699,3,7,2,2,5.4536957,0.35409551,1.2763713,0.80004004,-0.42348225,3.2306134,Deuce,T
700,3,7,2,2,6.1394006,0.49371952,1.3670395,0.61374629,-0.80697862,3.6146319,Deuce,T
701,3,7,2,2,5.9035684,0.26234278,1.5172562,0.67437485,-0.1281952,3.8247359,Deuce,T
702,3,7,2,2,5.823233,0.74376893,1.2665435,0.57347316,-0.10682275,3.7906655,Deuce,T
703,3,7,2,2,6.8208929,0.54074402,1.6044104,0.90521641,0.13719901,3.2658976,Deuce,T
704,3,7,2,2,5.7883674,0.98218855,1.5754157,0.69935172,-0.34679078,3.2829207,Deuce,T
705,3,7,2,2,5.9137713,0.1301374,1.3896231000000001,0.73934337,-0.15570624,3.2433563,Deuce,T
706,3,7,2,2,6.1356883,0.47644923,1.2882795,0.51567594,-0.31463753,3.5544623,Deuce,T
707,3,7,2,2,6.2797834,0.69802515,1.3393784,0.571566,-0.27690928,3.145901,Deuce,T
708,3,7,2,2,6.0305567,0.51042491,1.1279138,0.63198616,-0.20302715,3.7991632,Deuce,T
709,3,7,2,2,5.326861,0.06500881,1.5452254,0.68404002,-0.30608703,3.8644581,Deuce,T
710,3,7,2,2,5.1637431,0.17046257,1.4638163,0.56954409,0.27370671,3.9915166,Deuce,T
711,3,7,2,2,6.2006696,0.31336886,1.455212,0.70989266,-0.17520702,3.6252493,Deuce,T
712,3,7,2,2,5.9667594,0.65417882,1.3419021,0.68290315,0.1954677,3.6098105,Deuce,T
713,3,7,2,2,5.8466375,0.77231155,1.5862524,0.68109473,0.23938788,3.3112702,Deuce,T
714,3,7,2,2,6.6475831,0.67094219,1.9839532,0.6305518,-0.19562642,3.3837475,Deuce,T
715,3,7,2,2,6.8295841,0.24922707,1.6791981,0.88584255,-0.21877765,3.8321376,Deuce,T
716,3,7,2,2,6.1469791,0.36204432,1.364221,0.66461349,0.094317599,2.7832202,Deuce,T
717,3,7,2,2,6.2600715,0.10997725,1.6537777,0.64174345,-0.30062046,3.8708702,Deuce,T
718,3,7,2,2,5.4595741,0.63483095,1.3109017,0.43895604,-0.054528811,3.409989,Deuce,T
719,3,7,2,2,5.5600332,0.8478408,1.0096745,0.86502027,0.16251938,3.8707615,Deuce,T
720,3,7,2,2,6.1225292,0.51811359,1.2410738,0.64742442,0.017859002,3.6166294,Deuce,T
721,3,7,2,2,5.8837689,0.24683526,1.5179664,0.73659226,-0.67793973,3.3557332,Deuce,T
722,3,7,2,2,6.4409039,0.65463884,1.1855484,0.62128668,0.030145439,3.676061,Deuce,T
723,3,7,2,2,5.9693797,0.23073493,1.3914742,0.59880109,-0.50073046,3.9782876,Deuce,T
724,3,7,2,2,5.6449693,0.41541567,1.2778433,0.58615474,-0.16011746,2.8535942,Deuce,T
725,3,7,2,2,6.0845039,0.31114333,1.5160647,0.59731579,0.019178603,3.4588069,Deuce,T
726,3,7,2,2,5.6905982,0.42672323,1.9811069,0.84893989,0.15056935,3.2252115,Deuce,T
727,3,7,2,2,5.9837167000000004,0.31299709,1.9608952,0.6113014,0.089238162,3.5212588,Deuce,T
728,3,7,2,2,5.8284967,1.0281273,1.4548736,0.5975422,0.25707899,3.5247655,Deuce,T
729,3,7,2,2,5.1158666,0.13125612,1.3085,0.74122792,0.13834579,3.3605473,Deuce,T
730,3,7,2,2,5.6223958,0.9012628,1.813128,0.75223056,-0.21323586,3.7187683,Deuce,T
731,3,7,2,2,6.427677,0.18782932,1.1492549,0.63239734,-0.93399663,3.3924779,Deuce,T
732,3,7,2,2,5.6276382,0.57555516,1.3310935,0.54502817,-0.20874076,3.5141258,Deuce,T
733,3,7,2,2,6.4119932,-0.18095195,1.369637,0.65759153,-0.3615273,2.8147905,Deuce,T
734,3,7,2,2,6.3894717,-0.03192478,1.2753272,0.56408557,-0.64840823,3.3188703,Deuce,T
735,3,7,2,2,6.6178438,0.40415123,1.2380939,0.64915068,-0.080464928,3.2505387,Deuce,T
736,3,7,2,2,5.5588732,0.396962,1.3637812,0.62920498,0.0616847,3.6269067,Deuce,T
737,3,7,2,2,5.3905712,1.142791,2.0643678,0.69607058,-0.069398138,3.7149552,Deuce,T
738,3,7,2,2,6.0349091,0.48706753,1.3025176,0.5535554,-0.51960865,3.7492762,Deuce,T
739,3,7,2,2,5.3647496,0.57280648,1.0205835,0.72690854,-0.033987455,3.3249128,Deuce,T
740,3,7,2,2,6.2256683,0.88576946,1.3860818,0.62469465,-0.068813794,3.713714,Deuce,T
741,3,7,2,2,5.8009595,0.72221343,1.2298777,0.47653564,-0.039012683,3.5834028,Deuce,T
742,3,7,2,2,6.2854607,-0.099734529,1.5989816,1.0407586,-0.077932751,3.7498818,Deuce,T
743,3,7,2,2,5.6732776,0.61940403,1.3163155,0.67404824,-0.050941921,3.2666931,Deuce,T
744,3,7,2,2,5.9128392,0.21781827,1.1292042,0.75308161,-0.91842976,3.8495206,Deuce,T
745,3,7,2,2,5.8820737,0.37788447,1.2297315,0.51714769,-0.8270048,3.4331199,Deuce,T
746,3,7,2,2,5.8850323,1.1573554,1.9060441,0.61479504,0.14547669,3.2707547,Deuce,T
747,3,7,2,2,5.1030529,0.23242356,1.4739641,0.6465337,-0.21406964,3.8136334,Deuce,T
748,3,7,2,2,5.4822449,1.013672,1.4899299,0.727593,-0.034035856,3.5011348,Deuce,T
749,3,7,2,2,5.5018042,0.77223743,1.6019237,0.62650869,0.09828396,3.8722625,Deuce,T
750,3,7,2,2,6.2397067,0.92975443,1.3346104,0.73702342,-0.1590799,3.1298822,Deuce,T
751,4,7,2,2,6.4131912,0.35007114,1.3863417,0.53849432,-0.29728603,3.7686204,Deuce,T
752,4,7,2,2,4.9191799,0.69522287,1.3298586,0.70915327,-0.12863318,3.3239972,Deuce,T
753,4,7,2,2,5.4771393,0.30638133,1.4633679,0.54226803,-0.21546222,2.9135751,Deuce,T
754,4,7,2,2,6.3674077,0.6071869,1.465307,0.58270633,-0.079679838,3.2629514,Deuce,T
755,4,7,2,2,6.3850322,0.93296532,1.3186649,0.69897247,0.2244056,3.5741672,Deuce,T
756,4,7,2,2,5.4744735,0.55195486,1.3277497,0.42868148,-0.395516,3.9120084,Deuce,T
757,4,7,2,2,6.8873903,0.73075288,1.5643957,0.71034345,0.0321206,3.8810896,Deuce,T
758,4,7,2,2,6.4940136,0.1880715,1.5759955,0.60429741,-0.6688688,3.478795,Deuce,T
759,4,7,2,2,6.4756383,0.63304268,1.5878483,0.77593029,0.074493745,3.0301545,Deuce,T
760,4,7,2,2,6.0470508,0.41842218,0.99151468,0.5723824,-0.57476338,2.9819193,Deuce,T
761,4,7,2,2,6.7600168,0.01902091,1.65346,0.65030596,0.029223975,3.4905138,Deuce,T
762,4,7,2,2,5.1593017,-0.15731806,1.281163,0.73373097,0.063916336,2.9359701,Deuce,T
763,4,7,2,2,6.1092371,0.75585949,1.2717735,0.58194469,0.17316487,3.608783,Deuce,T
764,4,7,2,2,6.1097673,0.48006708,1.1585681,0.80249466,-0.59675629,3.2508481,Deuce,T
765,4,7,2,2,5.9423675,0.51637823,1.4292411,0.61636965,-0.023303799,3.4551253,Deuce,T
766,4,7,2,2,4.5736463,1.0761592,0.98654192,0.61129022,-0.42208108,3.6918432,Deuce,T
767,4,7,2,2,5.38491,0.66586011,1.705672,0.63287696,0.015884762,3.9086106,Deuce,T
768,4,7,2,2,5.4482552,0.51192681,1.5081478,0.66372692,-0.1292145,3.5990293,Deuce,T
769,4,7,2,2,5.6199017,0.7681928,1.4514675,0.60624511,0.028450998,3.4044491,Deuce,T
770,4,7,2,2,5.4441542,0.45417505,1.2044841,0.64976687,-0.35543004,3.2547206,Deuce,T
771,4,7,2,2,6.0032756,0.17485596,1.6388258,0.5802431,-0.39352723,3.495376,Deuce,T
772,4,7,2,2,6.0005791,0.8130868,1.4787398,0.62231635,0.24904517,2.9991549,Deuce,T
773,4,7,2,2,5.8663768,-0.14930642,1.6603643,0.7609255,-0.62922022,3.9133793,Deuce,T
774,4,7,2,2,5.5241642,0.63468911,1.7265482,0.70543368,0.16486149,3.6120406,Deuce,T
775,4,7,2,2,5.9524337,0.49334905,1.6065582,0.69865225,0.10578154,3.8611134,Deuce,T
776,4,7,2,2,5.8930234,-0.045223847,1.4959553,0.83488442,-0.20503599,3.7882142,Deuce,T
777,4,7,2,2,6.1082261,0.50629457,1.6596732,0.56702195,0.38159598,3.8231921,Deuce,T
778,4,7,2,2,6.1469755,0.70241862,1.3681437,0.76057502,0.12777367,3.7582786,Deuce,T
779,4,7,2,2,5.9265733,0.51714512,1.3653355,0.73413637,-0.51458069,3.448665,Deuce,T
780,4,7,2,2,6.0912722,0.47604181,1.5125201,0.66801501,-0.16128348,3.2035516,Deuce,T
781,4,7,2,2,5.3177919,0.88124198,1.1251219,0.56374074,-0.29323998,3.2270514,Deuce,T
782,4,7,2,2,6.5688301,0.87201637,1.4639846,0.54570359,9.8993656e-4,3.751236,Deuce,T
783,4,7,2,2,5.4314488,0.29878957,1.2032089,0.76620491,-0.37901389,3.9596843,Deuce,T
784,4,7,2,2,7.2564248,-0.071648008,1.575722,0.70246736,-0.30697525,3.7500904,Deuce,T
785,4,7,2,2,5.0404637,0.43258615,1.707729,0.57352351,-0.019078605,3.7206048,Deuce,T
786,4,7,2,2,5.6566325,0.80291371,1.4600427,0.76873782,0.21210505,3.3995223,Deuce,T
787,4,7,2,2,5.8847551,0.44209405,1.2439661,0.83204016,-0.32616237,3.3221133,Deuce,T
788,4,7,2,2,5.8719024,0.70092577,1.4358473,0.69025786,0.038031812,3.9500953,Deuce,T
789,4,7,2,2,5.9869358,0.68942046,1.2984472,0.53337235,-0.088542583,3.0494986,Deuce,T
790,4,7,2,2,4.7564282,0.057111006,1.2915438,0.77134818,0.099771459,3.6375941,Deuce,T
791,4,7,2,2,5.5952391,0.66185478,1.4458992,0.78606003,0.37756922,3.0872702,Deuce,T
792,4,7,2,2,5.3840416,0.49851151,1.4943584,0.72477733,-0.11519473,3.9168794,Deuce,T
793,4,7,2,2,6.1625498,0.56838117,1.396106,0.69839503,-0.030920641,3.7731162,Deuce,T
794,4,7,2,2,5.4631177,0.71369476,1.9043467,0.55757734,-0.18783123,3.7694935,Deuce,T
795,4,7,2,2,5.7201549,0.84897829,1.5350235,0.71477193000000006,0.34369666,3.199561,Deuce,T
796,4,7,2,2,6.5808881,1.0460313,1.3177661,0.63789224,0.050647085,3.7867583,Deuce,T
797,4,7,2,2,5.0468735,0.95195983,1.2761737,0.73411912,-0.25536256,2.9849521,Deuce,T
798,4,7,2,2,6.8924901,0.46054428,1.7423801,0.76012291,0.096524886,3.0202562,Deuce,T
799,4,7,2,2,5.8500689,0.4912988,1.056103,0.76529021,-0.27284693,3.9667714,Deuce,T
800,4,7,2,2,6.2938313,0.069970748,1.4400859,0.7205876,-0.020075251,3.2818143,Deuce,T
801,4,7,2,2,6.0752431,0.46213776,1.4250475,0.89546584,-0.017092491,3.6690539,Deuce,T
802,4,7,2,2,5.1683088,0.24799068,1.3114763,0.87766477,0.18673228,3.7225124,Deuce,T
803,4,7,2,2,7.0462061,0.047807806,1.1714213,0.62200182,-0.14821091,3.7924283,Deuce,T
804,4,7,2,2,6.2421058,0.56419573,1.7844201,0.56474932,0.15179804,3.9511778,Deuce,T
805,4,7,2,2,5.6489348,0.67709228,1.388996,0.59514895,-0.069185992,3.4704253,Deuce,T
806,4,7,2,2,5.5693661,0.48338435,1.6852732,0.68845654,-0.0224464,3.54286,Deuce,T
807,4,7,2,2,5.2592178,0.60602522,1.3994182,0.52673552,-0.56538098,3.9940886,Deuce,T
808,4,7,2,2,5.5932383,0.96149365,2.0844033,0.62929168,-0.024986582,3.0111333,Deuce,T
809,4,7,2,2,6.2287506,0.20032228,1.2533027,0.69316049,0.22502911,3.8997186,Deuce,T
810,4,7,2,2,5.4503166,0.49255933,1.5730026,0.63545881,-0.10544376,2.5765486,Deuce,T
811,4,7,2,2,6.0912327,0.54579811,1.4948115,0.63021239,-0.16834861,3.1449668,Deuce,T
812,4,7,2,2,5.559792,0.49172104,1.7311943,0.63051417,0.20925367,3.2229601,Deuce,T
813,4,7,2,2,6.3223989,0.47558776,1.4986415,0.64950074,-0.37829775,3.110854,Deuce,T
814,4,7,2,2,5.8792627,0.13563226,1.3280358,0.63659027,0.074432296,3.6000852,Deuce,T
815,4,7,2,2,5.8838664,0.4081831,1.3801856,0.60525894,0.035785846,3.4404641,Deuce,T
816,4,7,2,2,5.1130775,0.32052357,1.3143306,0.52941818,0.077748248,3.908024,Deuce,T
817,4,7,2,2,5.1404157,0.74008426,1.7478096,0.74922822,0.0016528374,3.4952131,Deuce,T
818,4,7,2,2,5.6186788,0.93347098,1.3075849,0.85899773,0.090151457,3.4633337,Deuce,T
819,4,7,2,2,5.9493026,1.1801527,1.1895401,0.66213303,0.068771964,3.3833743,Deuce,T
820,4,7,2,2,6.1811563,0.37206886,1.1884361,0.63477461,0.20297263,3.343689,Deuce,T
821,4,7,2,2,6.125281,0.43538175,1.6215338,0.63391694,-0.074188048,3.9254184,Deuce,T
822,4,7,2,2,5.3716901,0.43755927,1.524265,0.58884123,0.01539496,3.8292857,Deuce,T
823,4,7,2,2,5.6980633,0.18375538,1.5910786,0.72478937,-0.49398336,3.7964476,Deuce,T
824,4,7,2,2,5.2174741,0.91926172,1.3028673,0.70705661,-0.37801872,3.8946908,Deuce,T
825,4,7,2,2,5.5225561,0.82407824,1.3489674,0.53127776,-0.015232639,3.8346861,Deuce,T
826,4,7,2,2,6.2056893,0.20213085,1.252416,0.74623663,-0.93298343,3.3424049,Deuce,T
827,4,7,2,2,5.6299855,0.46322286,1.3700933,0.58298104,0.13438221,3.5678576,Deuce,T
828,4,7,2,2,5.9096706,0.2182553,1.3906534,0.70932778,-0.05560488,3.7974568,Deuce,T
829,4,7,2,2,5.5864883,0.65140755,1.357479,0.53625066,0.14510778,2.5321578,Deuce,T
830,4,7,2,2,5.6289414,0.46235598,1.3449583,0.64633474,-0.32888083,3.7970203,Deuce,T
831,4,7,2,2,6.0013832,0.035301192,1.3068382,0.61793208,-0.23944419,3.6888579,Deuce,T
832,4,7,2,2,5.9465469,0.95877656,1.1732425,0.7232153,-0.033575712,3.8958591,Deuce,T
833,4,7,2,2,6.0991273,0.40187165,1.4156659,0.63631259,0.021623574,3.8429128,Deuce,T
834,4,7,2,2,5.5268439,0.65026202,1.4039068,0.67992648,-0.10089204,2.693372,Deuce,T
835,4,7,2,2,6.1907903,0.16954051,1.3948647,0.66908645,-0.21223919,3.2803258,Deuce,T
836,4,7,2,2,4.7884449,1.0336256,1.4646464,0.67639816,0.01654059,3.4585178,Deuce,T
837,4,7,2,2,6.1230998,0.62747701,2.3999275,0.62504605,-0.45656025,3.4044464,Deuce,T
838,4,7,2,2,5.9973608,0.59372663,1.374084,0.6842537,0.14963234,3.863896,Deuce,T
839,4,7,2,2,5.8984074,0.47203398,1.3561054,0.58420931,0.11211001,3.733724,Deuce,T
840,4,7,2,2,5.8752714,0.57986952,1.3841215,0.60802432,-0.099222274,3.6439144,Deuce,T
841,4,7,2,2,4.9214166,0.58464153,1.3530156,0.65475777,-0.47616877,3.2311097,Deuce,T
842,4,7,2,2,5.5636407,0.83390235,1.6147911,0.95003512,-0.83994719,3.2128514,Deuce,T
843,4,7,2,2,5.6172708,0.1108635,1.3158743,0.85375194,-0.32663728,3.0070049,Deuce,T
844,4,7,2,2,5.9631738,0.67317591,1.3299111,0.62069505,-0.25894298,3.2448641,Deuce,T
845,4,7,2,2,6.385694,0.60558483,1.4273311,0.8203071,-0.014300431,3.9779293,Deuce,T
846,4,7,2,2,5.9079901,0.60391662,1.6036937,0.69315613,-0.096188857,3.7323686,Deuce,T
